Cycle,Voltage,Current,Temperature,Capacity,SOH
335,4.12981971296103,1.23515103153508,30.2797099872463,1.71645152022707,85.8225760113537
336,4.10569083195011,1.3787669059829,30.8004158175508,1.70473309864177,85.2366549320887
337,4.08298685525228,1.42197768098302,29.1598037492898,1.71227308234159,85.6136541170795
338,4.08839388314352,1.59840697653525,29.9965377721986,1.71320333377373,85.6601666886867
339,4.08459166526812,1.41611347440576,30.9940754006757,1.70796359316056,85.3981796580279
340,4.07852480486438,1.59164153872496,30.3175831385092,1.71378259074985,85.6891295374927
341,4.07673228112294,1.59927178479152,30.6954962746124,1.69097953843555,84.5489769217773
342,4.08222591987689,1.4970734774954,29.984872576556,1.71565442461166,85.782721230583
343,4.09259266406461,1.46416094630519,30.4941853585796,1.70601150102141,85.3005750510705
344,4.09106470281207,1.45525814493962,30.9869918493839,1.69589894327677,84.7949471638385
345,4.08255391537901,1.46746623550969,29.3922126310503,1.69550769893888,84.7753849469442
346,4.09450870301816,1.64055907733828,30.6021216023318,1.70254101761371,85.1270508806853
347,4.05867859959348,1.59680442446516,30.6684296748403,1.69240024560374,84.6200122801869
348,4.08773255051697,1.41784886229258,29.8861359626648,1.70402858012916,85.2014290064582
349,4.05268947240985,1.31995537390723,29.6527323345937,1.69411471865801,84.7057359329005
350,4.07278385456441,1.67987695569264,29.6176487316473,1.69719163298814,84.859581649407
351,4.06819562825092,1.57594083705272,31.0615485514524,1.70499203409081,85.2496017045405
352,4.0830635719854,1.46752699291495,29.5264881943271,1.68311390468941,84.1556952344707
353,4.04188198677313,1.63476268504462,31.0099808680588,1.68420929655235,84.2104648276177
354,4.06447429260315,1.48290420219977,31.0237388903848,1.70111581974267,85.0557909871336
355,4.0514394495206,1.47077994216711,29.8489697697378,1.69056401699549,84.5282008497746
356,4.08181449596615,1.69901147181806,30.1087654675218,1.71126741129585,85.5633705647926
357,4.07859092439388,1.68309358289041,31.288037888483,1.68983563849301,84.4917819246506
358,4.07201400646437,1.50710570092378,30.5182144303887,1.68756810066169,84.3784050330844
359,4.071253219224,1.62240621701097,30.3113930912301,1.67707870621766,83.8539353108831
360,4.09228298884104,1.6908328421791,30.4143310191415,1.67896238314057,83.9481191570285
361,4.07306283609199,1.50522183270846,30.5355518810847,1.67153254355955,83.5766271779774
362,4.07448234171683,1.46811949711196,30.3230734378524,1.67353893248326,83.676946624163
363,4.06268836523385,1.57042432762084,29.9514118456761,1.69180838859549,84.5904194297746
364,4.07422313529497,1.49054363379997,29.8165464369503,1.67147393225938,83.5736966129691
365,4.06935260612324,1.54223752336072,29.699525054116,1.6754119366542,83.7705968327098
366,4.06917251909224,1.65866179066189,29.349200307045,1.69124082741174,84.5620413705871
367,4.06554428762983,1.60896968969024,30.6036397830847,1.68223793590506,84.111896795253
368,4.0680553402987,1.44284320726898,31.044468158862,1.68123018368099,84.0615091840497
369,4.06929368743277,1.19962733213088,30.2482959683106,1.66421120360427,83.2105601802135
370,4.09046171452053,1.4342811172893,30.1071153628639,1.67306186381284,83.6530931906419
371,4.06202028255028,1.51124223341298,30.4724684020529,1.6750638371055,83.753191855275
372,4.08448670737279,1.45835980798653,30.7049662062168,1.68443755632084,84.2218778160418
373,4.07358314375982,1.56223898106276,30.4619172699993,1.66611909651844,83.305954825922
374,4.09083706804644,1.64814563893472,30.7368951772707,1.66630290847805,83.3151454239025
375,4.06414491340683,1.41622143263434,32.3531101355568,1.66265529477514,83.132764738757
376,4.0574993320318,1.68648405043347,31.2435476988595,1.67896924449701,83.9484622248507
377,4.08723309786407,1.70023860292003,30.847791501721,1.66681421343317,83.3407106716585
378,4.02623687377332,1.74865939421009,30.6424460007157,1.64928761621792,82.4643808108962
379,4.05882750607041,1.35746497775248,30.8783486974736,1.66567750450206,83.2838752251032
380,4.1084495596765,1.39531813894171,30.257216524955,1.65537504517145,82.7687522585725
381,4.06755951263463,1.24992604506169,31.8782636168525,1.6691632721385,83.4581636069248
382,4.03534895278085,1.45077692921661,30.2153613949788,1.65749185260241,82.8745926301203
383,4.06640960006253,1.37728077306897,31.2455089769597,1.65376519470949,82.6882597354744
384,4.07049442004215,1.46399721559611,31.0966251976293,1.66147488343042,83.073744171521
385,4.0762218900784,1.42965756517215,31.2480917817864,1.66447500025215,83.2237500126076
386,4.08522318148505,1.66750280337952,30.3688918434387,1.65541558587688,82.7707792938441
387,4.06132016733242,1.49552641740631,30.1095827020262,1.6658221280714,83.2911064035698
388,4.07224741518487,1.42512251137427,30.6723660722605,1.65676062027978,82.8380310139891
389,4.07246574128469,1.50087426051398,31.2940333393122,1.65597095175171,82.7985475875856
390,4.06326873806733,1.57758340479629,30.7864860238416,1.66895317004736,83.4476585023679
391,4.06404931496924,1.39106367069681,31.4808848927258,1.65864455760007,82.9322278800034
392,4.04903512931755,1.57403857519747,30.8198358395485,1.6398509188265,81.9925459413248
393,4.0545856258598,1.65251184043125,31.0195074403438,1.65402190616133,82.7010953080664
394,4.04634365520557,1.52811758059454,31.6578398263564,1.64942787795025,82.4713938975124
395,4.06634119396717,1.67184218324336,31.2297177328864,1.65424840851284,82.7124204256421
396,4.06053615287603,1.43404628506184,30.4989299652063,1.64121072280768,82.0605361403839
397,4.05838277211052,1.48462905164189,30.8960478824972,1.63999528407457,81.9997642037285
398,4.08292835701769,1.29686858145348,30.6137539906035,1.63627327280493,81.8136636402464
399,4.06232266170717,1.45892277028255,31.0248696506978,1.64354450683165,82.1772253415827
400,4.0592195232322,1.6524869580907,30.7947334667219,1.63023592440358,81.5117962201792
401,4.05139857511574,1.43734357754535,30.4039482844092,1.64418408760434,82.2092043802171
402,4.03329056427931,1.64110510035771,31.3587979299132,1.64847066126942,82.4235330634712
403,4.05313872038946,1.62581342124935,31.2451380537165,1.64552923220341,82.2764616101707
404,4.023122807786,1.660791033414,31.7678490906615,1.6483852096409,82.419260482045
405,4.04968115960024,1.35740314345245,30.6400818918396,1.63241534021966,81.6207670109829
406,4.05805103326935,1.60029456580067,31.4516751026171,1.64419641934131,82.2098209670656
407,4.0763858455251,1.5341493820112,31.6979882634727,1.63425211184391,81.7126055921953
408,4.0448885814777,1.40476023662192,31.3243507143841,1.64522611185281,82.2613055926407
409,4.06143189654173,1.40248840537324,30.4789111124532,1.63538116211222,81.7690581056109
410,4.05649956331066,1.398784315989,30.8495053672323,1.62226519219902,81.113259609951
411,4.02249342819489,1.49049256026369,31.127212328977,1.62099476103873,81.0497380519363
412,4.02784981800287,1.25204614252376,31.2502676194712,1.61711506815706,80.8557534078528
413,4.05251590909466,1.43448574963176,31.153527556138,1.61884727261845,80.9423636309224
414,4.07348583165898,1.39688646319395,31.1514509899244,1.6284068599612,81.4203429980599
415,4.04569678123587,1.57959726094579,31.322253776605,1.62042651489634,81.0213257448172
416,4.06457305611343,1.52068096200296,31.8755253129033,1.60556396527466,80.2781982637332
417,4.04315519062428,1.67560875335282,31.7072702425974,1.63992808973544,81.9964044867719
418,4.03760903039505,1.42193117532615,31.4843412017108,1.62307951595143,81.1539757975714
419,4.03381270774455,1.53909757835872,31.4201177600555,1.6332807887276,81.66403943638
420,4.04955569734449,1.4065830117345,32.0346164045376,1.6208044123313,81.0402206165649
421,4.04280017921804,1.50582913865183,31.4521011251853,1.6208673986083,81.0433699304152
422,4.05802283079675,1.5606265214836,31.5162370363435,1.62052013826153,81.0260069130765
423,4.03021817722177,1.70465841161445,30.9410738049832,1.61982310997584,80.9911554987919
424,4.0369283031839,1.37923362502489,31.8118476705939,1.63580951546571,81.7904757732856
425,4.03288435598874,1.44399836568997,30.5654133749193,1.61474621306787,80.7373106533933
426,4.03474421165857,1.44876248661025,30.3913303378105,1.64064396123531,82.0321980617656
427,4.05990374652815,1.2759270480114,30.5828644058836,1.60243573861715,80.1217869308577
428,4.0433315632428,1.20819961304625,31.5598325176195,1.61720765882998,80.8603829414989
429,4.04142361373563,1.49860143567026,31.1774189286247,1.60208083074374,80.1040415371871
430,4.05154311366212,1.39901176527733,31.1974266492647,1.6163774942405,80.8188747120248
431,4.06447254617041,1.44234920990338,30.5156190315583,1.59816649137602,79.9083245688008
432,4.07784133329718,1.55037089965113,30.9252622439827,1.61116528468431,80.5582642342154
433,4.07187033836319,1.45259104879781,31.9215748927247,1.60044795011884,80.0223975059421
434,4.06848534534441,1.44229112099025,31.530881705431,1.62452688924366,81.226344462183
435,4.01977866033873,1.52768129920623,30.9077744094156,1.61488838321139,80.7444191605696
436,4.02164407876604,1.47275783135164,31.5934789157305,1.61944800632104,80.9724003160518
437,4.04612192677905,1.56136641684033,32.5858524197061,1.6015104713372,80.07552356686
438,4.03612061969325,1.49874597714743,32.6430569137325,1.59478994458404,79.7394972292022
439,4.06296153332979,1.50762422158986,31.487754026822,1.59194189172497,79.5970945862483
440,4.04532847893788,1.46286894391052,31.4736453292221,1.60598575709446,80.2992878547229
441,4.04742806459555,1.44991326369588,32.0275487396306,1.61182104132064,80.591052066032
442,4.05847329339692,1.43259093647308,31.136185214826,1.61856033628946,80.9280168144728
443,4.0437507988964,1.58770076410846,31.5310536829943,1.60587428103788,80.2937140518942
444,4.05345218343607,1.61254892037489,31.0828267182613,1.60217710861721,80.1088554308605
445,4.03592879722034,1.70604575311052,31.9104904282043,1.62255159639588,81.1275798197942
446,4.03466499388103,1.35781483175693,31.572909314193,1.59323577327301,79.6617886636507
447,4.03321439917768,1.6120649070749,31.8023898929602,1.58764600556382,79.3823002781911
448,4.04494807933009,1.63498981564293,32.3605241293071,1.58580200068626,79.290100034313
449,4.03001593158598,1.440503153898,31.979458694023,1.57771629939787,78.8858149698935
450,4.05445362585503,1.39523611556231,31.6518363871005,1.6036079544599,80.1803977229951
451,4.0051868380616,1.53063884904007,31.4164215939502,1.57750007616899,78.8750038084496
452,4.03468112655061,1.37480138498776,32.2581689119704,1.58267906454721,79.1339532273605
453,4.04989562935698,1.47977535816111,30.8535999466678,1.59704605215237,79.8523026076184
454,4.032806662074,1.41434665180472,32.405979356488,1.58383861141391,79.1919305706956
455,4.0363260891151,1.60201645833319,31.9664968752207,1.6129151224029,80.6457561201448
456,4.04227426927838,1.49796753409686,32.4791544488013,1.5860527643966,79.3026382198298
457,4.04168611850734,1.68208708103365,31.9826716112945,1.57796821989849,78.8984109949244
458,4.02290252006288,1.59125206328196,31.4362614736753,1.58850159551077,79.4250797755385
459,4.04644423852473,1.4940570629039,31.5622529310016,1.57643711141245,78.8218555706224
460,4.06567955642496,1.61329016840571,31.9222062632996,1.58033719020916,79.0168595104581
461,4.0506502656367,1.43255868082511,33.0437301469288,1.58007579909041,79.0037899545205
462,4.02842966931025,1.52182152046695,31.1879439880242,1.59483889083366,79.7419445416831
463,4.03956778589439,1.58453520849306,31.9671259770014,1.56868379959155,78.4341899795773
464,4.02984039969228,1.46573463901767,31.817849058467,1.58188029495508,79.0940147477542
465,4.03904763623095,1.26794725549087,32.8447496123124,1.58692458329323,79.3462291646613
466,4.06586353216163,1.4990587481497,32.5688276945308,1.56789049777366,78.3945248886828
467,4.02855983195701,1.49439403266901,31.880853565493,1.57384370416205,78.6921852081023
468,4.05003804012764,1.52301345497639,31.7353468666297,1.56549476282323,78.2747381411615
469,4.02029876038916,1.3670062082668,30.8519916881277,1.58540859626261,79.2704298131304
470,4.03969475377123,1.42510261689703,31.4585993009978,1.57164796565109,78.5823982825545
471,4.02730327728116,1.3324331544699,31.8330157669821,1.57255382465695,78.6276912328474
472,4.04299411430272,1.56295236618523,32.159419288389,1.56619505528956,78.309752764478
473,4.04502999111655,1.5722467592961,32.5776158461227,1.57009682330998,78.5048411654987
474,4.04112689307806,1.42096606391183,31.6861219869473,1.56165640288619,78.0828201443097
475,4.03224964426129,1.5567432083144,33.2930246138042,1.5452055689176,77.2602784458801
476,4.01738163601396,1.40563211470366,32.4212299986557,1.5649403631367,78.247018156835
477,3.99421921071049,1.25044398122019,32.8876284538978,1.55594221777856,77.7971108889278
478,4.02596771087235,1.36721807454134,33.7270853309181,1.56215834187892,78.107917093946
479,4.01074611334638,1.63421237412063,32.0822180246398,1.57094733033407,78.5473665167036
480,4.04602166879536,1.59893721118469,32.2160893570122,1.55827900506198,77.9139502530988
481,4.0372896508903,1.43500253540317,32.2535741355334,1.5469936860105,77.3496843005248
482,4.0275309283746,1.65908739204465,31.9838996281245,1.555884973795,77.7942486897498
483,4.03840291963368,1.59524754688238,31.745275609283,1.57297753922024,78.6488769610118
484,4.03199007062244,1.46558769340615,32.0307487051803,1.56671108655104,78.3355543275519
485,4.00078510702219,1.4853173416056,32.6714728737366,1.56123409416268,78.0617047081342
486,4.02388338065564,1.54129273912856,32.5700317149391,1.56492855785344,78.246427892672
487,4.01314133616093,1.34373416968821,32.6968393638657,1.54810753371217,77.4053766856083
488,4.01902544852769,1.42730885835548,32.3633162179332,1.54153437456046,77.0767187280231
489,3.99929935669595,1.40586522864908,31.8749726329967,1.54391367400787,77.1956837003935
490,4.03310814561577,1.40434947047925,32.4515210331681,1.54581621358352,77.290810679176
491,4.02885380294893,1.54773061957729,32.1814649936719,1.53520531193166,76.760265596583
492,4.03103804140526,1.5104100089836,32.0897677003817,1.54759983500454,77.3799917502272
493,4.02389060143807,1.45630148902228,32.7864116548348,1.54127989063761,77.0639945318805
494,4.05209002981231,1.53703280600971,32.2952366077475,1.5487831220775,77.4391561038751
495,4.02340549336821,1.40883943414411,32.3545581346,1.5357642959634,76.7882147981701
496,4.00583671130758,1.34802012608722,32.9549487395271,1.54486246363587,77.2431231817935
497,4.03889162328506,1.48811309544805,32.8292633629645,1.53071570620712,76.5357853103559
498,4.03652892935436,1.38326478586503,31.8710537437035,1.54148171499747,77.0740857498734
499,4.03604341970695,1.39620036302401,31.8755636652785,1.53529513956213,76.7647569781064
500,4.03466635928554,1.59218233943711,32.1189419507732,1.5293666567601,76.4683328380048
